Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
2568,US-2022-149846-CHO-MIL-31000,2022-05-22,2027-11-16,Standard Class,149846,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
7877,US-2024-119424-CHO-MIL-31000,2024-06-12,2029-12-05,Second Class,119424,United States,Kent,Washington,98031,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7879,US-2024-119424-CHO-MIL-31000,2024-06-12,2029-12-05,Second Class,119424,United States,Kent,Washington,98031,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
455,US-2021-158771-CHO-MIL-31000,2021-05-09,2026-10-30,Same Day,158771,United States,Henderson,Kentucky,42420,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1034,US-2021-122882-CHO-MIL-31000,2021-09-07,2027-03-06,Standard Class,122882,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
3149,US-2022-153794-CHO-MIL-31000,2022-09-11,2028-03-08,Standard Class,153794,United States,San Diego,California,92024,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
6289,US-2023-158575-CHO-MIL-31000,2023-11-18,2029-05-16,Standard Class,158575,United States,Kent,Ohio,44240,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
9467,US-2024-165344-CHO-MIL-31000,2024-11-13,2030-05-08,First Class,165344,United States,Springfield,Ohio,45503,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
296,US-2021-157847-CHO-MIL-31000,2021-04-02,2026-09-27,Second Class,157847,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
297,US-2021-157847-CHO-MIL-31000,2021-04-02,2026-09-27,Second Class,157847,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
632,US-2021-166863-CHO-MIL-31000,2021-06-20,2026-12-15,Standard Class,166863,United States,Plano,Texas,75023,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
638,US-2021-166863-CHO-MIL-31000,2021-06-20,2026-12-15,Standard Class,166863,United States,Plano,Texas,75023,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
640,US-2021-166863-CHO-MIL-31000,2021-06-20,2026-12-15,Standard Class,166863,United States,Plano,Texas,75023,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1526,US-2021-121006-CHO-MIL-31000,2021-11-10,2027-05-09,Standard Class,121006,United States,Midland,Michigan,48640,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7396,US-2024-143028-CHO-MIL-31000,2024-04-11,2029-10-09,Standard Class,143028,United States,Lubbock,Texas,79424,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3603,US-2022-123568-CHO-MIL-31000,2022-11-08,2028-05-06,Standard Class,123568,United States,West Jordan,Utah,84084,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4798,US-2023-130638-CHO-MIL-31000,2023-05-16,2028-11-08,Second Class,130638,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
4799,US-2023-130638-CHO-MIL-31000,2023-05-16,2028-11-08,Second Class,130638,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
5300,US-2023-126158-CHO-MIL-31000,2023-07-25,2029-01-20,Standard Class,126158,United States,Costa Mesa,California,92627,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
6877,US-2024-152961-CHO-MIL-31000,2024-01-15,2029-07-11,Standard Class,152961,United States,Quincy,Massachusetts,02169,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
5429,US-2023-126452-CHO-MIL-31000,2023-08-21,2029-02-17,Standard Class,126452,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,29.25,9,18.99,10.26
1119,US-2021-127635-CHO-MIL-31000,2021-09-14,2027-03-11,Second Class,127635,United States,Corpus Christi,Texas,78415,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1588,US-2021-128622-CHO-MIL-31000,2021-11-15,2027-05-10,Second Class,128622,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2091,US-2022-152681-CHO-MIL-31000,2022-01-17,2027-07-15,Standard Class,152681,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2093,CA-2022-152681-CHO-MIL-31000,2022-01-17,2027-07-15,Standard Class,152681,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4230,CA-2023-155412-CHO-MIL-31000,2023-01-17,2028-07-14,Standard Class,155412,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6885,CA-2024-121451-CHO-MIL-31000,2024-01-17,2029-07-14,Standard Class,121451,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7982,US-2024-107132-CHO-MIL-31000,2024-06-26,2029-12-21,Standard Class,107132,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9483,CA-2024-154121-CHO-MIL-31000,2024-11-14,2030-05-11,Standard Class,154121,Canada,Montreal,Quebec,H1A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6741,US-2023-101651-CHO-MIL-31000,2023-12-24,2029-06-21,Standard Class,101651,United States,San Jose,California,95123,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
6744,US-2023-101651-CHO-MIL-31000,2023-12-24,2029-06-21,Standard Class,101651,United States,San Jose,California,95123,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
8459,US-2024-146920-CHO-MIL-31000,2024-08-28,2030-02-22,Standard Class,146920,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
2826,US-2022-142419-CHO-MIL-31000,2022-07-11,2028-01-03,Second Class,142419,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3028,US-2022-113740-CHO-MIL-31000,2022-08-24,2028-02-18,Second Class,113740,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
9701,US-2024-142090-CHO-MIL-31000,2024-11-30,2030-05-30,Standard Class,142090,United States,Burlington,North Carolina,27217,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
3287,US-2022-103835-CHO-MIL-31000,2022-09-24,2028-03-20,Standard Class,103835,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3368,US-2022-166135-CHO-MIL-31000,2022-10-01,2028-03-28,Standard Class,166135,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
3410,US-2022-162761-CHO-MIL-31000,2022-10-09,2028-04-04,Standard Class,162761,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12
3411,US-2022-162761-CHO-MIL-31000,2022-10-09,2028-04-04,Standard Class,162761,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6679,US-2023-155383-CHO-MIL-31000,2023-12-17,2029-06-13,Standard Class,155383,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1890,US-2021-151379-CHO-MIL-31000,2021-12-16,2027-06-12,Standard Class,151379,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
3630,US-2022-158659-CHO-MIL-31000,2022-11-10,2028-05-06,Second Class,158659,United States,Richmond,Indiana,47374,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
5842,US-2023-124163-CHO-MIL-31000,2023-09-25,2029-03-22,Standard Class,124163,United States,La Crosse,Wisconsin,54601,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
2996,US-2022-119627-CHO-MIL-31000,2022-08-17,2028-02-13,Standard Class,119627,United States,Peoria,Arizona,85345,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
3153,US-2022-165057-CHO-MIL-31000,2022-09-11,2028-03-07,Standard Class,165057,United States,Redlands,California,92374,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4990,US-2023-103730-CHO-MIL-31000,2023-06-12,2028-12-05,First Class,103730,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2730,US-2022-140144-CHO-MIL-31000,2022-06-20,2027-12-16,Second Class,140144,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4432,US-2023-114013-CHO-MIL-31000,2023-03-13,2028-09-04,Second Class,114013,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4996,US-2023-127208-CHO-MIL-31000,2023-06-12,2028-12-05,First Class,127208,United States,Decatur,Alabama,35601,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7087,US-2024-146024-CHO-MIL-31000,2024-03-02,2029-08-29,Standard Class,146024,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
9552,US-2024-112529-CHO-MIL-31000,2024-11-19,2030-05-14,First Class,112529,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
3989,US-2022-155761-CHO-MIL-31000,2022-12-11,2028-06-02,Same Day,155761,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
6712,US-2023-168536-CHO-MIL-31000,2023-12-20,2029-06-15,Standard Class,168536,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7891,US-2024-135167-CHO-MIL-31000,2024-06-15,2029-12-11,Standard Class,135167,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
9705,US-2024-102267-CHO-MIL-31000,2024-11-30,2030-05-27,Standard Class,102267,United States,Edinburg,Texas,78539,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
8397,US-2024-117646-CHO-MIL-31000,2024-08-21,2030-02-15,Standard Class,117646,United States,Louisville,Colorado,80027,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
8410,US-2024-117646-CHO-MIL-31000,2024-08-21,2030-02-15,Standard Class,117646,United States,Louisville,Colorado,80027,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
8413,US-2024-117646-CHO-MIL-31000,2024-08-21,2030-02-15,Standard Class,117646,United States,Louisville,Colorado,80027,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
70,US-2021-155502-CHO-MIL-31000,2021-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
71,US-2021-155502-CHO-MIL-31000,2021-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
73,US-2021-155502-CHO-MIL-31000,2021-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
75,US-2021-155502-CHO-MIL-31000,2021-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12
77,US-2021-155502-CHO-MIL-31000,2021-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,42.25,13,27.43,14.82
1096,US-2021-101476-CHO-MIL-31000,2021-09-12,2027-03-06,First Class,101476,United States,New Rochelle,New York,10801,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
1312,US-2021-150329-CHO-MIL-31000,2021-10-10,2027-04-06,Standard Class,150329,United States,Phoenix,Arizona,85023,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
3067,US-2022-142139-CHO-MIL-31000,2022-08-31,2028-02-26,Standard Class,142139,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
7881,US-2024-102337-CHO-MIL-31000,2024-06-13,2029-12-07,First Class,102337,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
7884,US-2024-102337-CHO-MIL-31000,2024-06-13,2029-12-07,First Class,102337,United States,Chicago,Illinois,60653,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4279,US-2023-158841-CHO-MIL-31000,2023-02-02,2028-07-27,Second Class,158841,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5641,US-2023-115455-CHO-MIL-31000,2023-09-08,2029-03-06,Standard Class,115455,United States,Wheeling,Illinois,60090,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9465,US-2024-123624-CHO-MIL-31000,2024-11-13,2030-05-10,Second Class,123624,United States,Oxnard,California,93030,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
6670,US-2023-130442-CHO-MIL-31000,2023-12-16,2029-06-10,First Class,130442,United States,Goldsboro,North Carolina,27534,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1393,US-2021-169852-CHO-MIL-31000,2021-10-21,2027-04-18,Standard Class,169852,United States,San Diego,California,92024,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
2062,US-2022-121097-CHO-MIL-31000,2022-01-03,2027-07-01,Standard Class,121097,United States,Baytown,Texas,77520,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
3401,US-2022-161214-CHO-MIL-31000,2022-10-05,2028-03-30,Second Class,161214,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
8311,US-2024-139311-CHO-MIL-31000,2024-08-11,2030-02-03,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
8313,US-2024-139311-CHO-MIL-31000,2024-08-11,2030-02-03,First Class,139311,United States,Bedford,Texas,76021,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
3528,US-2022-164882-CHO-MIL-31000,2022-10-31,2028-04-22,Same Day,164882,United States,Redlands,California,92374,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
1735,US-2021-159800-CHO-MIL-31000,2021-11-28,2027-05-24,First Class,159800,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1470,US-2021-121573-CHO-MIL-31000,2021-11-03,2027-04-30,Standard Class,121573,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1903,US-2021-169446-CHO-MIL-31000,2021-12-19,2027-06-17,Standard Class,169446,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1908,US-2021-169446-CHO-MIL-31000,2021-12-19,2027-06-17,Standard Class,169446,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3918,US-2022-127040-CHO-MIL-31000,2022-12-06,2028-06-01,Standard Class,127040,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
5338,US-2023-144337-CHO-MIL-31000,2023-08-01,2029-01-25,Second Class,144337,United States,Amarillo,Texas,79109,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7672,US-2024-112536-CHO-MIL-31000,2024-05-18,2029-11-13,Standard Class,112536,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
7674,US-2024-112536-CHO-MIL-31000,2024-05-18,2029-11-13,Standard Class,112536,United States,Mcallen,Texas,78501,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1841,US-2021-112991-CHO-MIL-31000,2021-12-10,2027-06-06,Standard Class,112991,United States,Caldwell,Idaho,83605,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1843,US-2021-112991-CHO-MIL-31000,2021-12-10,2027-06-06,Standard Class,112991,United States,Caldwell,Idaho,83605,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
3305,US-2022-149083-CHO-MIL-31000,2022-09-25,2028-03-22,Standard Class,149083,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
5312,US-2023-115441-CHO-MIL-31000,2023-07-25,2029-01-17,Second Class,115441,United States,Milwaukee,Wisconsin,53209,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
6185,US-2023-125164-CHO-MIL-31000,2023-11-10,2029-05-06,Standard Class,125164,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
8823,US-2024-108245-CHO-MIL-31000,2024-09-22,2030-03-20,Standard Class,108245,United States,Pearland,Texas,77581,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
1475,US-2021-165764-CHO-MIL-31000,2021-11-03,2027-04-30,Standard Class,165764,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
8312,US-2024-100433-CHO-MIL-31000,2024-08-11,2030-02-06,Standard Class,100433,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
8742,US-2024-105669-CHO-MIL-31000,2024-09-17,2030-03-15,Second Class,105669,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
8756,US-2024-105669-CHO-MIL-31000,2024-09-17,2030-03-15,Second Class,105669,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
5880,US-2023-108644-CHO-MIL-31000,2023-09-30,2029-03-25,First Class,108644,United States,Quincy,Illinois,62301,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1308,US-2021-138240-CHO-MIL-31000,2021-10-09,2027-04-06,Standard Class,138240,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
6323,US-2023-121356-CHO-MIL-31000,2023-11-20,2029-05-16,Standard Class,121356,United States,Newark,Delaware,19711,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
6453,US-2023-157336-CHO-MIL-31000,2023-12-01,2029-05-27,Second Class,157336,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
7473,US-2024-108553-CHO-MIL-31000,2024-04-23,2029-10-20,Standard Class,108553,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
1286,US-2021-155817-CHO-MIL-31000,2021-10-03,2027-04-01,Standard Class,155817,United States,Durham,North Carolina,27707,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2842,US-2022-107349-CHO-MIL-31000,2022-07-13,2028-01-05,First Class,107349,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
9162,US-2024-145884-CHO-MIL-31000,2024-10-21,2030-04-13,Same Day,145884,United States,Muskogee,Oklahoma,74403,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12
1842,US-2021-148488-CHO-MIL-31000,2021-12-10,2027-06-07,Standard Class,148488,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
6112,US-2023-111563-CHO-MIL-31000,2023-11-04,2029-04-30,Standard Class,111563,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
222,US-2021-145317-CHO-MIL-31000,2021-03-18,2026-09-13,Standard Class,145317,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
4715,US-2023-129280-CHO-MIL-31000,2023-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
4719,US-2023-129280-CHO-MIL-31000,2023-05-03,2028-10-25,First Class,129280,United States,Newark,Ohio,43055,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
2296,US-2022-116981-CHO-MIL-31000,2022-03-26,2027-09-18,Second Class,116981,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
3058,US-2022-107902-CHO-MIL-31000,2022-08-28,2028-02-23,Standard Class,107902,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,35.75,11,23.21,12.54
4065,US-2022-100685-CHO-MIL-31000,2022-12-19,2028-06-12,Second Class,100685,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
5785,US-2023-125724-CHO-MIL-31000,2023-09-22,2029-03-19,Standard Class,125724,United States,Broomfield,Colorado,80020,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5799,CA-2023-125724-CHO-MIL-31000,2023-09-22,2029-03-19,Standard Class,125724,Canada,Regina,Saskatchewan,S0G,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
8837,CA-2024-125724-CHO-MIL-31000,2024-09-22,2030-03-20,Standard Class,125724,Canada,Regina,Saskatchewan,S0G,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
9828,US-2024-105235-CHO-MIL-31000,2024-12-05,2030-06-03,Standard Class,105235,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
3148,US-2022-125934-CHO-MIL-31000,2022-09-11,2028-03-10,Standard Class,125934,United States,Paterson,New Jersey,07501,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
3725,US-2022-144652-CHO-MIL-31000,2022-11-20,2028-05-18,Standard Class,144652,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98
5109,US-2023-118101-CHO-MIL-31000,2023-06-26,2028-12-16,Same Day,118101,United States,Roseville,Michigan,48066,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56
7002,US-2024-154102-CHO-MIL-31000,2024-02-06,2029-08-05,Standard Class,154102,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
6287,US-2023-119963-CHO-MIL-31000,2023-11-18,2029-05-14,Standard Class,119963,United States,Pasadena,Texas,77506,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
6290,US-2023-119963-CHO-MIL-31000,2023-11-18,2029-05-14,Standard Class,119963,United States,Pasadena,Texas,77506,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
9057,US-2024-152702-CHO-MIL-31000,2024-10-12,2030-04-08,Standard Class,152702,United States,Rockford,Illinois,61107,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96
